org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
WIKIMEDIA,operations-puppet/modules/varnish/manifests/common/director_scripts.pp,1,3,27,0,2,0,14,17,2,0,2,0
WIKIMEDIA,operations-puppet/modules/varnish/manifests/common/browsersec.pp,0,1,17,0,0,0,9,8,0,0,1,0
WIKIMEDIA,operations-puppet/modules/varnish/manifests/common/errorpage.pp,3,1,23,0,0,0,14,14,1,0,1,0
WIKIMEDIA,operations-puppet/modules/varnish/manifests/common/vcl.pp,0,5,41,3,1,0,20,24,1,0,5,0
WIKIMEDIA,operations-puppet/modules/codesearch/manifests/init.pp,0,6,102,4,7,0,34,47,7,0,1,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/conf.pp,0,1,21,0,3,0,6,11,0,0,1,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/package_from_component.pp,3,0,124,2,4,1,20,33,55,0,0,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/repository.pp,0,7,139,2,13,0,40,34,9,0,3,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/init.pp,9,18,244,1,15,0,112,112,17,0,7,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/package_from_bpo.pp,0,0,85,0,4,1,15,14,34,0,0,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/unattendedupgrades.pp,4,3,104,1,15,0,38,46,25,0,1,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/pin.pp,0,1,37,2,4,1,12,14,6,0,1,0
WIKIMEDIA,operations-puppet/modules/apt/manifests/unattendedupgrades/exclude.pp,0,0,17,0,4,0,4,5,4,0,0,0
WIKIMEDIA,operations-puppet/modules/debdeploy/manifests/client.pp,0,7,79,0,16,0,16,30,42,0,2,0
WIKIMEDIA,operations-puppet/modules/keyholder/manifests/monitoring.pp,0,1,25,0,6,0,10,13,6,0,1,0
WIKIMEDIA,operations-puppet/modules/keyholder/manifests/agent.pp,0,4,99,2,10,0,26,30,45,0,3,0
WIKIMEDIA,operations-puppet/modules/keyholder/manifests/init.pp,0,7,123,3,7,0,49,45,35,0,6,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/alert/group.pp,0,0,2,0,0,0,0,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/alert/duration.pp,0,0,2,0,0,0,0,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/alert/name.pp,0,0,2,0,0,0,0,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/alert/severity.pp,0,0,8,0,0,0,0,5,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/ipmi_exporter/collector.pp,0,0,2,0,0,0,0,6,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/blackbox/headerspec.pp,0,0,6,0,0,0,3,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/blackbox/host.pp,0,0,10,0,0,0,0,3,3,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/blackbox/smokehosts.pp,0,0,10,0,0,0,0,0,3,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/blackbox/query_response.pp,1,0,12,0,0,0,0,3,3,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/blackbox/check/instance.pp,0,0,7,0,0,0,0,3,4,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/pdb_resource_exporter/config.pp,0,0,4,0,0,0,1,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/pdb_resource_exporter/serie.pp,0,0,7,0,0,0,4,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/types/cadvisor/metric.pp,0,0,31,0,0,0,0,28,6,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/functions/instance_config.pp,0,0,9,0,0,1,0,0,2,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/functions/proxy_pass.pp,2,0,18,0,0,0,0,6,3,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/functions/instances.pp,0,0,8,0,0,1,0,0,2,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/functions/all_nodes.pp,0,0,17,0,0,0,0,5,3,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pdu_config_netbox.pp,0,2,50,0,1,0,3,15,12,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/nft_throttling_denylist.pp,0,2,26,1,6,0,11,14,1,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_dpkg_success.pp,0,2,31,1,6,0,13,15,7,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_trafficserver_config.pp,0,3,31,0,5,0,5,6,16,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/service_catalog_metrics.pp,0,1,27,0,0,0,1,9,2,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_debian_version.pp,0,2,35,1,6,0,12,16,9,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_cloudvirt_ceph_network.pp,0,2,24,0,3,0,7,9,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/class_config.pp,0,3,60,0,5,0,10,16,22,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_puppet_agent.pp,0,4,53,3,6,0,18,26,10,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/snmp_exporter.pp,0,2,45,2,3,0,12,18,10,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/jmx_exporter_config.pp,0,2,46,0,1,0,5,12,19,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/es_exporter.pp,0,1,31,1,3,0,15,12,3,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/memcached_exporter.pp,0,1,30,1,2,0,8,9,8,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_varnish_params.pp,0,3,27,0,5,0,5,6,13,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/server.pp,5,5,243,1,11,1,33,59,77,0,3,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_file_age.pp,0,9,54,1,7,0,11,23,20,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/ethtool_exporter.pp,0,0,29,0,7,0,5,6,5,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/varnishkafka_exporter.pp,0,1,35,1,4,0,8,14,1,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_exim_queue.pp,0,2,24,1,6,0,11,14,0,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_toolforge_prometheus_k8s_nfs_stuck_exporter.pp,0,0,12,0,4,0,4,5,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox_exporter.pp,2,3,91,2,7,0,27,29,19,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_openstack_prometheus_radosgw_quota_exporter.pp,0,2,24,0,8,0,10,14,1,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/rsyslog_exporter.pp,0,0,28,0,5,0,8,13,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/resource_config.pp,0,2,51,0,1,0,8,12,29,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/ipmi_exporter.pp,0,6,76,2,3,0,16,51,11,4,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/rule.pp,2,2,40,0,3,0,7,11,13,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pushgateway.pp,0,0,44,0,10,0,20,13,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_lvs_realserver_mss.pp,0,2,30,0,7,0,10,17,6,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/trafficserver_exporter.pp,2,3,51,0,3,0,9,12,15,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/apache_exporter.pp,1,1,25,1,2,0,8,10,5,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/assemble_config.pp,0,6,38,0,4,0,15,16,7,0,3,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/haproxy_exporter.pp,1,0,32,0,9,0,5,5,11,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/swagger_exporter.pp,0,0,14,0,6,0,3,5,0,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/dead_man_switch.pp,1,0,21,0,1,0,9,9,5,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/redis_exporter.pp,0,2,63,0,10,0,13,18,20,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/druid_exporter.pp,0,6,57,1,4,0,15,21,19,0,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_neutron_namespace.pp,0,2,24,1,6,0,11,14,0,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/cluster_config.pp,0,4,52,0,4,0,9,16,25,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_gdnsd.pp,0,2,40,0,5,0,10,20,10,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pdu_config.pp,0,2,33,0,1,0,5,11,7,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/elasticsearch_exporter.pp,1,0,20,1,2,1,5,4,0,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_exporter.pp,5,3,130,4,8,0,31,70,42,0,3,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/jmx_exporter_instance.pp,0,0,14,0,0,0,0,0,8,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/ganeti.pp,0,3,24,0,2,0,5,8,3,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_kernel_messages.pp,0,1,21,0,2,0,6,10,1,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/mcrouter_exporter.pp,0,1,28,1,2,0,8,8,8,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pdb_resource_exporter.pp,0,2,42,0,6,0,12,19,7,0,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_ferm_mss.pp,0,2,30,0,7,0,10,17,6,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/varnish_exporter.pp,0,0,28,1,1,0,6,8,8,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_pinger.pp,0,3,39,1,6,0,15,18,3,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_toolforge_prometheus_k8s_cert_exporter.pp,0,2,25,0,8,0,10,15,1,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/cadvisor.pp,0,0,38,0,6,0,8,18,3,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_file_count.pp,0,9,57,1,7,0,11,24,19,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_sysctl.pp,0,2,29,1,6,0,11,18,6,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/instances.pp,0,0,21,0,0,0,1,7,10,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/nginx_exporter.pp,1,2,33,2,1,0,9,14,8,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/icinga_exporter.pp,1,1,63,0,8,0,24,15,0,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/statsd_exporter.pp,1,4,103,0,3,0,16,41,35,0,3,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/logstash_exporter.pp,0,1,18,2,2,0,7,10,0,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/web.pp,1,1,52,0,5,1,7,15,24,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_phpfpm_statustext.pp,1,4,44,1,5,0,12,16,15,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/init.pp,1,4,38,0,5,0,18,17,1,0,3,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/nic_saturation_exporter.pp,0,2,36,1,8,0,11,10,7,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_cloudvirt_libvirt_stats.pp,0,3,30,1,6,0,14,19,0,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_varnishd_mmap_count.pp,0,2,28,0,5,0,10,16,5,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/burrow_exporter.pp,1,1,58,1,2,0,13,14,23,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_openstack_stale_puppet_certs.pp,0,4,35,0,3,0,15,22,1,0,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/mini_textfile_exporter.pp,0,3,44,0,9,0,14,16,8,0,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_nic_queue_cpu.pp,0,3,31,0,7,0,10,17,6,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pint.pp,1,1,45,1,7,0,15,17,7,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blazegraph_exporter.pp,0,1,20,1,2,0,6,5,2,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_amd_rocm.pp,0,2,40,0,5,0,10,21,10,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/sql_exporter.pp,0,2,81,1,4,0,21,33,35,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_file_flag.pp,0,9,53,1,7,0,11,23,19,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_intel_microcode.pp,0,3,30,2,5,0,12,18,5,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_textfile.pp,0,2,55,0,8,0,9,7,24,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_dnsbox_service_state_exporter.pp,0,2,30,0,7,0,10,16,6,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/postgres_exporter.pp,0,4,48,2,8,0,17,21,6,0,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/redis_exporter_config.pp,0,2,35,0,1,0,5,10,9,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_nic_firmware.pp,0,2,35,1,6,0,12,16,9,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/mysqld_exporter.pp,0,4,101,2,5,0,24,30,25,0,3,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/node_ssh_open_sessions.pp,0,2,27,0,5,0,10,15,5,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/wmf_elasticsearch_exporter.pp,1,2,20,1,1,1,5,4,2,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/alert/rule.pp,0,0,91,0,3,0,2,34,20,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/alert/import.pp,0,0,70,0,0,0,3,15,22,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/alert/placeholder.pp,0,0,25,0,0,0,0,0,18,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/swagger/service_catalog.pp,0,1,44,0,0,0,6,18,4,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/targets/mgmt.pp,0,1,35,0,0,0,5,7,6,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/targets/service_catalog.pp,0,1,51,0,0,0,2,1,8,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox/import_checks.pp,0,1,33,0,0,0,3,9,6,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox/module.pp,0,2,19,0,4,0,5,5,4,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox/check/tcp.pp,4,5,164,0,1,0,5,103,31,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox/check/http.pp,5,5,225,0,1,0,7,125,48,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox/check/icmp.pp,3,2,100,0,1,0,1,74,14,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/blackbox/modules/service_catalog.pp,0,0,68,0,0,0,1,31,5,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/wmf_elasticsearch_exporter/common.pp,1,1,14,0,1,0,5,6,2,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/mysqld_exporter/instance.pp,0,2,82,0,2,1,14,17,29,0,2,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/mysqld_exporter/common.pp,0,1,21,1,2,0,7,8,4,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/snmp_exporter/module.pp,0,1,26,0,1,0,3,3,12,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/elasticsearch_exporter/common.pp,0,1,18,1,2,0,5,8,4,0,0,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pint/source.pp,0,1,20,0,4,1,4,5,3,0,1,0
WIKIMEDIA,operations-puppet/modules/prometheus/manifests/pint/config.pp,0,1,18,0,4,1,5,4,2,0,1,0
WIKIMEDIA,operations-puppet/modules/alerts/manifests/init.pp,0,1,41,1,1,0,13,15,12,0,1,0
WIKIMEDIA,operations-puppet/modules/alerts/manifests/deploy/instance.pp,0,2,37,1,2,0,10,9,6,0,1,0
WIKIMEDIA,operations-puppet/modules/alerts/manifests/deploy/thanos.pp,0,0,33,1,1,0,12,12,2,0,0,0
WIKIMEDIA,operations-puppet/modules/alerts/manifests/deploy/prometheus.pp,0,0,49,1,1,0,19,13,3,0,0,0
WIKIMEDIA,operations-puppet/modules/query_service/functions/get_federated_endpoint_hostnames.pp,0,0,17,0,0,0,1,2,2,0,0,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/logback_config.pp,0,1,19,0,4,0,5,6,1,0,1,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/blazegraph.pp,0,13,151,1,6,0,38,39,37,0,4,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/mount_dumps.pp,0,5,41,1,4,0,13,17,4,0,0,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/categories_reload_crontasks.pp,0,5,126,0,10,0,59,59,17,0,5,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/updater.pp,0,1,65,0,12,0,16,19,17,0,1,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/common.pp,0,7,119,0,10,1,45,28,18,0,5,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/packages.pp,0,0,11,0,1,0,1,1,6,0,0,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/gui.pp,0,7,96,2,6,0,28,24,25,0,5,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/monitor/updater.pp,1,0,13,0,4,0,4,4,1,0,0,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/monitor/blazegraph_instance.pp,2,0,21,0,0,0,7,9,2,0,0,0
WIKIMEDIA,operations-puppet/modules/query_service/manifests/deploy/scap.pp,0,6,44,2,2,0,14,15,6,0,1,0
WIKIMEDIA,operations-puppet/modules/sysctl/manifests/conffile.pp,0,5,51,0,4,1,6,9,33,0,0,0
WIKIMEDIA,operations-puppet/modules/sysctl/manifests/init.pp,0,1,24,0,1,0,10,9,7,0,1,0
WIKIMEDIA,operations-puppet/modules/sysctl/manifests/parameters.pp,0,0,43,0,3,0,5,7,32,0,0,0
WIKIMEDIA,operations-puppet/modules/kmod/manifests/options.pp,0,1,25,0,1,0,6,7,16,0,1,0
WIKIMEDIA,operations-puppet/modules/kmod/manifests/module.pp,0,1,40,0,7,0,10,15,11,0,1,0
WIKIMEDIA,operations-puppet/modules/kmod/manifests/blacklist.pp,0,1,50,0,6,0,9,14,21,0,1,0
WIKIMEDIA,operations-puppet/modules/udp2log/manifests/monitoring.pp,0,2,18,0,2,0,6,8,3,0,1,0
WIKIMEDIA,operations-puppet/modules/udp2log/manifests/instance.pp,0,8,115,3,13,1,28,31,38,0,2,0
WIKIMEDIA,operations-puppet/modules/udp2log/manifests/init.pp,0,1,42,2,1,1,8,13,8,0,1,0
WIKIMEDIA,operations-puppet/modules/udp2log/manifests/instance/monitoring.pp,2,0,54,0,7,1,11,14,24,0,0,0
WIKIMEDIA,operations-puppet/modules/cpufrequtils/manifests/init.pp,1,5,77,4,7,1,18,32,27,0,0,0
WIKIMEDIA,operations-puppet/modules/ganeti/functions/known_hosts.pp,0,0,18,0,0,0,0,4,4,0,0,0
WIKIMEDIA,operations-puppet/modules/ganeti/manifests/prometheus.pp,0,1,34,0,2,0,9,11,6,0,1,0
WIKIMEDIA,operations-puppet/modules/ganeti/manifests/init.pp,0,5,102,0,8,1,19,44,26,0,4,0
WIKIMEDIA,operations-puppet/modules/ganeti/tests/ganeti.pp,0,0,2,0,0,1,0,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/shiny_server/manifests/init.pp,4,3,102,1,5,1,23,55,41,0,3,0
WIKIMEDIA,operations-puppet/modules/diffscan/manifests/instance.pp,0,2,47,0,2,1,13,18,14,0,2,0
WIKIMEDIA,operations-puppet/modules/diffscan/manifests/init.pp,1,2,33,0,2,0,9,12,13,0,2,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/h2_settings.pp,1,0,48,0,0,0,0,10,36,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/storage_element.pp,0,0,8,0,0,0,0,5,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/log.pp,0,0,9,0,2,0,0,9,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/outbound_tls_settings.pp,0,0,28,0,0,0,0,8,20,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/negative_caching.pp,1,0,16,0,0,0,0,2,11,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/http_settings.pp,1,0,83,0,0,0,0,24,65,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/parent_rule.pp,1,0,32,0,0,0,0,12,27,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/network_settings.pp,1,1,39,0,0,0,0,7,30,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/tls_settings.pp,2,0,35,0,0,0,0,7,26,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/log_filter.pp,0,0,6,0,0,0,0,6,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/paths.pp,0,0,20,0,0,0,0,17,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/caching_rule.pp,0,0,6,0,0,0,0,12,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/mapping_rule.pp,0,0,7,0,0,0,0,14,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/types/log_format.pp,0,0,6,0,0,0,0,3,1,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/functions/get_paths.pp,1,0,51,0,0,0,17,21,2,0,0,0
WIKIMEDIA,operations-puppet/modules/trafficserver/manifests/instance.pp,23,11,397,8,6,0,73,106,207,0,7,0
WIKIMEDIA,operations-puppet/modules/trafficserver/manifests/layout.pp,0,29,118,13,14,0,55,53,3,0,12,0
WIKIMEDIA,operations-puppet/modules/trafficserver/manifests/lua_infra.pp,0,3,33,1,2,0,11,12,4,0,1,0
WIKIMEDIA,operations-puppet/modules/trafficserver/manifests/init.pp,0,2,42,1,2,0,10,17,15,0,1,0
WIKIMEDIA,operations-puppet/modules/trafficserver/manifests/lua_script.pp,1,10,80,1,6,0,12,20,30,0,0,0
WIKIMEDIA,operations-puppet/modules/debconf/manifests/seen.pp,0,0,17,0,0,0,3,6,9,0,0,0
WIKIMEDIA,operations-puppet/modules/debconf/manifests/set.pp,0,0,36,0,0,0,3,12,25,0,0,0
WIKIMEDIA,operations-puppet/modules/pyrra/manifests/api.pp,3,0,29,0,1,0,7,6,8,0,0,0
WIKIMEDIA,operations-puppet/modules/pyrra/manifests/filesystem.pp,1,2,59,2,4,0,24,17,11,0,2,0
WIKIMEDIA,operations-puppet/modules/pyrra/manifests/filesystem/config.pp,0,3,26,1,4,1,6,8,4,0,1,0
WIKIMEDIA,operations-puppet/modules/httpd/types/sslverifyclient.pp,0,0,2,1,0,0,0,4,1,0,0,0
WIKIMEDIA,operations-puppet/modules/httpd/types/requirehostip.pp,0,0,3,1,0,0,0,1,2,0,0,0
WIKIMEDIA,operations-puppet/modules/httpd/manifests/conf.pp,0,9,92,0,13,0,17,39,45,0,1,0
WIKIMEDIA,operations-puppet/modules/httpd/manifests/site.pp,0,4,57,0,7,1,8,12,42,0,0,0
WIKIMEDIA,operations-puppet/modules/httpd/manifests/mpm.pp,1,4,74,0,5,0,15,25,30,0,2,0
WIKIMEDIA,operations-puppet/modules/httpd/manifests/env.pp,0,0,41,0,5,0,7,7,29,0,0,0
WIKIMEDIA,operations-puppet/modules/httpd/manifests/mod_conf.pp,0,1,38,2,5,0,8,13,14,0,0,0
WIKIMEDIA,operations-puppet/modules/httpd/manifests/init.pp,1,13,220,11,20,0,76,86,45,0,4,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/naggen.pp,0,2,40,0,0,1,15,16,5,0,2,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/plugins.pp,0,14,170,0,12,4,92,76,8,0,14,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/web.pp,1,6,77,0,5,0,18,25,9,0,2,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/init.pp,1,27,327,16,22,0,145,149,39,0,16,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/elasticsearch/base_plugin.pp,0,1,27,0,0,1,7,13,5,0,1,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/elasticsearch/cirrus_plugin.pp,0,1,20,0,0,1,5,9,4,0,1,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/elasticsearch/cirrus_settings_plugin.pp,0,1,12,0,0,0,4,8,2,0,1,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/debmonitor.pp,2,0,24,0,0,0,9,12,3,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/toollabs.pp,7,0,78,0,0,0,46,45,4,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/cloudelastic.pp,1,0,52,0,0,0,21,33,6,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/etcd_mw_config.pp,0,1,20,0,2,0,7,8,4,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/gitlab.pp,1,0,33,0,0,0,12,18,4,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/wikitech_static.pp,5,0,56,0,0,0,32,36,5,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/legal.pp,7,0,49,0,3,0,27,27,2,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/librenms.pp,1,0,12,0,1,0,5,4,3,0,0,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/elasticsearch/cirrus_settings_check.pp,2,4,43,1,1,0,14,13,6,0,1,0
WIKIMEDIA,operations-puppet/modules/icinga/manifests/monitor/elasticsearch/cirrus_checks.pp,2,0,30,0,0,0,15,15,4,0,0,0
