org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
OPENSTACK,puppet-ceph/manifests/rgw/civetweb.pp,1,1,34,0,0,0,1,9,23,0,0,0
OPENSTACK,puppet-ceph/manifests/rgw/apache_proxy_fcgi.pp,1,1,116,0,0,8,13,24,66,0,0,0
OPENSTACK,puppet-ceph/manifests/rgw/beast.pp,1,1,34,0,0,0,1,9,23,0,0,0
OPENSTACK,puppet-ceph/manifests/rgw/barbican.pp,3,1,65,0,0,0,6,10,46,0,0,0
OPENSTACK,puppet-ceph/manifests/rgw/keystone/auth.pp,6,0,87,0,0,1,15,19,51,0,0,0
OPENSTACK,puppet-cinder/types/cephconf.pp,0,0,1,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-cinder/manifests/quota_set.pp,2,0,88,1,0,1,5,23,48,0,0,0
OPENSTACK,puppet-cinder/manifests/scheduler.pp,0,0,94,0,6,2,12,22,42,0,0,0
OPENSTACK,puppet-cinder/manifests/config.pp,0,0,44,0,0,1,2,8,33,0,0,0
OPENSTACK,puppet-cinder/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-cinder/manifests/key_manager.pp,0,0,19,0,0,1,1,3,10,0,0,0
OPENSTACK,puppet-cinder/manifests/coordination.pp,0,0,35,0,2,1,3,6,20,0,0,0
OPENSTACK,puppet-cinder/manifests/glance.pp,1,1,94,0,0,1,9,32,69,0,0,0
OPENSTACK,puppet-cinder/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-cinder/manifests/db.pp,0,0,74,0,0,1,9,21,47,0,0,0
OPENSTACK,puppet-cinder/manifests/reports.pp,0,2,32,0,0,1,3,7,19,0,0,0
OPENSTACK,puppet-cinder/manifests/params.pp,0,0,65,0,0,1,0,45,4,0,0,0
OPENSTACK,puppet-cinder/manifests/volume.pp,0,0,112,0,6,2,17,38,59,0,0,0
