org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/devops_tools/lpbugmanage.pp,2,7,72,3,2,0,16,37,22,0,2,0
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/tpi/server.pp,0,0,37,0,0,0,16,18,4,0,0,0
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/tpi/puppetmaster.pp,0,0,18,0,0,0,1,2,7,0,0,0
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/tpi/lab.pp,0,7,92,4,3,0,33,48,10,0,4,0
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/gerrit/replication.pp,2,5,113,1,1,0,20,22,49,0,1,0
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/gerrit/replication_slave.pp,0,3,51,3,4,0,20,23,7,0,1,1
MIRANTIS,puppet-manifests/modules/fuel_project/manifests/puppet/master.pp,0,5,102,3,1,0,26,38,36,0,1,0
MIRANTIS,puppet-manifests/modules/etherpad_lite/manifests/webapp.pp,2,9,168,5,7,0,66,66,32,0,3,0
MIRANTIS,puppet-manifests/modules/opentracker/manifests/init.pp,0,7,80,2,4,0,19,15,23,0,1,0
MIRANTIS,puppet-manifests/modules/jeepyb/manifests/init.pp,0,0,47,1,5,1,6,14,7,0,0,0
MIRANTIS,puppet-manifests/modules/jeepyb/manifests/openstackwatch.pp,2,3,91,3,6,1,21,34,27,0,1,0
MIRANTIS,puppet-manifests/modules/puppet/manifests/config.pp,0,5,58,1,2,0,9,14,6,0,1,0
MIRANTIS,puppet-manifests/modules/puppet/manifests/params.pp,0,9,89,0,0,0,0,23,49,0,0,0
MIRANTIS,puppet-manifests/modules/puppet/manifests/auth.pp,0,1,37,0,1,0,8,10,25,0,1,0
MIRANTIS,puppet-manifests/modules/puppet/manifests/facter.pp,0,5,34,2,3,0,13,17,7,0,1,0
MIRANTIS,puppet-manifests/modules/puppet/manifests/agent.pp,0,1,57,1,1,0,21,3,6,0,0,0
MIRANTIS,puppet-manifests/modules/puppet/manifests/master.pp,0,8,161,5,8,1,67,59,11,0,2,0
MIRANTIS,puppet-manifests/modules/lpreports/manifests/webapp.pp,1,22,182,6,9,0,85,77,20,0,4,0
MIRANTIS,puppet-manifests/modules/firewall_defaults/manifests/pre.pp,0,0,46,1,1,1,13,18,9,0,0,0
MIRANTIS,puppet-manifests/modules/firewall_defaults/manifests/post.pp,0,0,12,0,0,0,3,3,5,0,0,0
MIRANTIS,puppet-manifests/modules/racks/manifests/importer.pp,2,6,84,2,5,0,15,51,30,0,2,0
MIRANTIS,puppet-manifests/modules/racks/manifests/webapp.pp,4,12,197,4,10,0,91,83,34,0,3,0
MIRANTIS,puppet-manifests/manifests/site.pp,0,4,188,1,2,2,28,66,6,0,2,0
MIRANTIS,puppetlabs-apt/spec/fixtures/manifests/site.pp,0,0,0,0,0,0,0,0,0,0,0,0
MIRANTIS,puppetlabs-apt/manifests/conf.pp,0,1,18,0,3,1,5,3,0,0,1,0
MIRANTIS,puppetlabs-apt/manifests/force.pp,0,0,22,0,0,0,6,6,2,0,0,0
MIRANTIS,puppetlabs-apt/manifests/source.pp,0,4,77,1,8,2,22,11,5,0,1,0
MIRANTIS,puppetlabs-apt/manifests/ppa.pp,0,3,43,3,1,2,8,12,2,0,0,0
MIRANTIS,puppetlabs-apt/manifests/backports.pp,0,0,45,0,0,1,7,14,23,0,0,0
MIRANTIS,puppetlabs-apt/manifests/params.pp,3,0,23,0,0,0,0,16,0,0,0,0
MIRANTIS,puppetlabs-apt/manifests/key.pp,0,0,80,0,8,1,12,22,6,0,0,0
MIRANTIS,puppetlabs-apt/manifests/init.pp,1,6,114,1,5,2,32,10,24,0,1,0
MIRANTIS,puppetlabs-apt/manifests/pin.pp,0,1,35,0,3,1,6,8,2,0,1,0
MIRANTIS,puppetlabs-apt/manifests/builddep.pp,0,0,16,1,0,1,4,6,2,0,0,0
MIRANTIS,puppetlabs-apt/manifests/update.pp,0,0,9,0,0,1,3,3,0,0,0,0
MIRANTIS,puppetlabs-apt/manifests/release.pp,0,1,17,0,0,1,4,4,1,0,1,0
MIRANTIS,puppetlabs-apt/manifests/debian/unstable.pp,3,0,21,0,0,1,7,8,6,0,0,0
MIRANTIS,puppetlabs-apt/manifests/debian/testing.pp,3,0,21,0,0,1,7,8,6,0,0,0
MIRANTIS,puppetlabs-apt/tests/force.pp,0,0,7,0,0,0,2,2,2,0,0,0
MIRANTIS,puppetlabs-apt/tests/source.pp,3,0,29,0,0,0,16,20,4,0,0,0
MIRANTIS,puppetlabs-apt/tests/ppa.pp,0,0,4,0,0,0,0,2,1,0,0,0
MIRANTIS,puppetlabs-apt/tests/params.pp,0,0,1,0,0,1,0,0,0,0,0,0
MIRANTIS,puppetlabs-apt/tests/key.pp,0,0,5,0,0,0,2,3,1,0,0,0
MIRANTIS,puppetlabs-apt/tests/init.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,puppetlabs-apt/tests/pin.pp,0,0,5,0,0,0,2,2,1,0,0,0
MIRANTIS,puppetlabs-apt/tests/builddep.pp,0,0,2,0,0,0,0,2,0,0,0,0
MIRANTIS,puppetlabs-apt/tests/release.pp,0,0,4,0,0,0,1,3,0,0,0,0
MIRANTIS,puppetlabs-apt/tests/debian/unstable.pp,0,0,2,0,0,0,0,2,0,0,0,0
MIRANTIS,puppetlabs-apt/tests/debian/testing.pp,0,0,2,0,0,0,0,2,0,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/python.pp,0,0,26,0,3,0,2,2,15,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/ruby.pp,0,0,28,0,3,0,3,2,15,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/config.pp,0,9,123,3,2,0,26,34,35,0,4,0
MIRANTIS,puppetlabs-mysql/manifests/server.pp,0,0,47,2,2,0,9,10,16,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/java.pp,0,0,24,0,1,0,2,2,13,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/db.pp,0,1,77,4,2,0,20,16,34,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/params.pp,0,0,117,0,0,0,0,70,12,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/backup.pp,0,3,68,3,8,0,26,32,23,0,2,0
MIRANTIS,puppetlabs-mysql/manifests/init.pp,0,0,24,0,1,0,2,2,13,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/server/monitor.pp,0,0,19,1,1,0,4,7,0,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/server/account_security.pp,0,0,13,2,2,0,4,12,2,0,0,0
MIRANTIS,puppetlabs-mysql/manifests/server/mysqltuner.pp,1,2,22,0,1,0,3,5,15,0,1,0
MIRANTIS,puppetlabs-mysql/tests/mysql_grant.pp,0,0,3,0,0,0,1,1,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/python.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/ruby.pp,0,0,1,0,0,1,0,0,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/mysql_database.pp,0,0,12,1,2,0,6,10,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/server.pp,0,0,3,0,0,0,1,3,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/java.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/backup.pp,0,0,8,0,0,0,4,7,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/init.pp,0,0,1,0,0,1,0,0,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/mysql_user.pp,0,0,23,1,3,0,9,10,0,0,0,0
MIRANTIS,puppetlabs-mysql/tests/server/account_security.pp,0,0,4,0,0,0,1,4,0,0,0,0
MIRANTIS,puppetlabs-nova/spec/defines/nova_manage_networks.pp,0,0,56,1,1,1,15,21,0,0,0,0
MIRANTIS,puppetlabs-nova/manifests/vncproxy.pp,1,0,35,1,1,1,9,8,5,0,0,0
MIRANTIS,puppetlabs-nova/manifests/scheduler.pp,0,0,18,0,0,1,4,2,3,0,0,0
MIRANTIS,puppetlabs-nova/manifests/compute.pp,0,0,53,0,1,1,11,17,4,0,0,0
MIRANTIS,puppetlabs-nova/manifests/cert.pp,0,0,18,0,0,1,4,2,3,0,0,0
MIRANTIS,puppetlabs-nova/manifests/utilities.pp,0,0,14,0,1,0,1,6,1,0,0,0
MIRANTIS,puppetlabs-nova/manifests/network.pp,0,0,121,0,0,1,24,24,19,0,0,0
MIRANTIS,puppetlabs-nova/manifests/params.pp,0,0,89,0,0,0,0,64,10,0,0,0
MIRANTIS,puppetlabs-nova/manifests/volume.pp,0,0,19,0,0,0,4,3,4,0,0,0
MIRANTIS,puppetlabs-nova/manifests/objectstore.pp,0,0,15,0,0,1,4,2,0,0,0,0
MIRANTIS,puppetlabs-nova/manifests/generic_service.pp,0,0,56,1,4,1,7,7,18,0,0,0
MIRANTIS,puppetlabs-nova/manifests/api.pp,0,0,100,3,4,1,28,46,16,0,0,0
MIRANTIS,puppetlabs-nova/manifests/client.pp,0,0,12,0,3,0,1,2,3,0,0,0
MIRANTIS,puppetlabs-nova/manifests/quota.pp,0,0,26,0,0,0,9,9,1,0,0,0
MIRANTIS,puppetlabs-nova/manifests/init.pp,0,5,193,7,7,0,41,71,51,0,2,0
MIRANTIS,puppetlabs-nova/manifests/rabbitmq.pp,0,0,52,2,0,0,13,20,6,0,0,0
MIRANTIS,puppetlabs-nova/manifests/consoleauth.pp,0,0,21,0,0,1,4,2,6,0,0,0
MIRANTIS,puppetlabs-nova/manifests/network/flatdhcp.pp,0,0,31,0,0,0,11,16,2,0,0,0
MIRANTIS,puppetlabs-nova/manifests/network/bridge.pp,0,0,29,0,0,0,3,17,1,0,0,0
MIRANTIS,puppetlabs-nova/manifests/network/quantum.pp,2,0,42,0,0,0,11,19,12,0,0,0
MIRANTIS,puppetlabs-nova/manifests/network/flat.pp,0,0,23,0,0,0,5,7,4,0,0,0
MIRANTIS,puppetlabs-nova/manifests/network/vlan.pp,0,0,28,0,0,0,9,14,1,0,0,0
MIRANTIS,puppetlabs-nova/manifests/volume/san.pp,0,0,37,0,0,0,6,11,11,0,0,0
MIRANTIS,puppetlabs-nova/manifests/volume/iscsi.pp,0,1,82,3,6,0,19,25,21,0,0,0
MIRANTIS,puppetlabs-nova/manifests/compute/quantum.pp,0,0,10,0,0,0,3,6,1,0,0,0
MIRANTIS,puppetlabs-nova/manifests/compute/xenserver.pp,0,0,20,0,1,0,7,7,0,0,0,0
MIRANTIS,puppetlabs-nova/manifests/compute/libvirt.pp,0,0,44,1,3,1,12,19,0,0,0,0
MIRANTIS,puppetlabs-nova/manifests/compute/file_hack.pp,1,3,31,1,0,0,7,9,12,0,1,0
MIRANTIS,puppetlabs-nova/manifests/migration/libvirt.pp,0,0,42,0,0,0,18,24,1,0,0,0
MIRANTIS,puppetlabs-nova/manifests/db/mysql.pp,0,0,38,2,0,0,8,9,5,0,0,0
MIRANTIS,puppetlabs-nova/manifests/db/mysql/host_access.pp,0,0,14,2,0,0,6,6,2,0,0,0
MIRANTIS,puppetlabs-nova/manifests/manage/network.pp,0,1,28,0,1,0,6,2,7,0,0,0
MIRANTIS,puppetlabs-nova/manifests/manage/floating.pp,0,1,12,0,1,0,3,3,0,0,0,0
MIRANTIS,puppetlabs-nova/manifests/keystone/auth.pp,6,0,67,0,8,0,27,35,0,0,0,0
MIRANTIS,puppetlabs-nova/examples/multi.pp,1,5,256,0,1,0,75,91,34,0,0,0
MIRANTIS,puppetlabs-nova/examples/site.pp,0,1,198,0,2,0,78,89,14,0,0,0
MIRANTIS,puppetlabs-nova/examples/all.pp,1,5,234,0,1,0,67,88,41,0,0,0
MIRANTIS,puppetlabs-nova/tests/scheduler.pp,0,0,6,0,0,0,1,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/compute.pp,0,0,7,0,0,0,0,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/db.pp,0,0,12,0,0,0,6,9,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/network.pp,0,0,6,0,0,0,1,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/volume.pp,0,0,5,0,0,0,1,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/objectstore.pp,0,0,6,0,0,0,1,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/api.pp,0,0,4,0,0,0,1,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/nova_config.pp,0,0,9,0,0,0,3,6,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/all.pp,0,0,22,0,0,0,13,15,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/rabbitmq.pp,0,0,7,0,0,0,5,5,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/volume/iscsi.pp,0,0,5,0,0,0,1,3,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/compute/libvirt.pp,0,0,2,0,0,0,0,2,0,0,0,0
MIRANTIS,puppetlabs-nova/tests/rackspace/all.pp,1,0,28,0,0,0,13,15,0,0,0,0
